policy_id,customer_id,vehicle_id,policy_type,policy_version_id,coverage_limit,deductible,start_date,end_date,status
P003809,C000589,V004304,THIRD_PARTY,PV-TP-V1,620000.0,20000.0,2024-05-12,2025-05-12,EXPIRED
P003810,C007797,V006868,THIRD_PARTY,PV-TP-V1,1199000.0,16200.0,2024-02-12,2025-02-11,EXPIRED
P003811,C000166,V007587,COMMERCIAL,PV-COMM-V1,1670000.0,26600.0,2025-04-27,2026-04-27,EXPIRED
P003812,C009870,V014050,THIRD_PARTY,PV-TP-V1,842000.0,19900.0,2026-05-28,2027-05-28,ACTIVE
P003813,C001880,V002930,COMPREHENSIVE,PV-COMP-V1,388000.0,18400.0,2024-07-21,2025-07-21,EXPIRED
P003814,C007178,V010309,COMPREHENSIVE,PV-COMP-V1,622000.0,30100.0,2026-09-08,2027-09-08,ACTIVE
P003815,C001712,V007054,THIRD_PARTY,PV-TP-V1,328000.0,9200.0,2025-04-29,2026-04-29,EXPIRED
P003816,C009921,V000800,COMPREHENSIVE,PV-COMP-V2,821000.0,23900.0,2023-10-04,2024-10-03,EXPIRED
P003817,C005601,V010627,COMPREHENSIVE,PV-COMP-V1,696000.0,31400.0,2024-10-24,2025-10-24,EXPIRED
P003818,C001905,V013764,THIRD_PARTY,PV-TP-V1,615000.0,23600.0,2024-02-18,2025-02-17,EXPIRED
P003819,C007319,V010886,THIRD_PARTY,PV-TP-V1,217000.0,9700.0,2024-04-14,2025-04-14,EXPIRED
P003820,C008379,V000428,THIRD_PARTY,PV-TP-V1,712000.0,30900.0,2025-07-04,2026-07-04,EXPIRED
P003821,C005356,V009414,COMPREHENSIVE,PV-COMP-V1,466000.0,8500.0,2025-09-25,2026-09-25,ACTIVE
P003822,C003160,V013388,THIRD_PARTY,PV-TP-V1,585000.0,21300.0,2024-12-01,2025-12-01,EXPIRED
P003823,C000379,V010065,COMPREHENSIVE,PV-COMP-V2,575000.0,11000.0,2024-04-20,2025-04-20,EXPIRED
P003824,C009945,V008036,THEFT,PV-THEFT-V1,832000.0,10200.0,2026-07-24,2027-07-24,ACTIVE
P003825,C002732,V005157,COMMERCIAL,PV-COMM-V1,344000.0,13200.0,2024-04-06,2025-04-06,EXPIRED
P003826,C004196,V006504,THEFT,PV-THEFT-V1,748000.0,26200.0,2025-04-23,2026-04-23,EXPIRED
P003827,C000439,V011974,COMPREHENSIVE,PV-COMP-V2,601000.0,19200.0,2026-07-17,2027-07-17,ACTIVE
P003828,C007043,V006686,THEFT,PV-THEFT-V1,945000.0,19400.0,2025-03-22,2026-03-22,EXPIRED
P003829,C008009,V013405,THEFT,PV-THEFT-V1,393000.0,10300.0,2026-03-08,2027-03-08,ACTIVE
P003830,C006159,V004510,THIRD_PARTY,PV-TP-V1,445000.0,18200.0,2024-03-15,2025-03-15,EXPIRED
P003831,C002550,V001256,COMMERCIAL,PV-COMM-V1,471000.0,6600.0,2024-01-26,2025-01-25,EXPIRED
P003832,C002803,V005405,THIRD_PARTY,PV-TP-V1,441000.0,15100.0,2025-04-23,2026-04-23,EXPIRED
P003833,C005588,V006425,COMPREHENSIVE,PV-COMP-V1,395000.0,5700.0,2024-04-21,2025-04-21,EXPIRED
P003834,C003169,V012523,COMPREHENSIVE,PV-COMP-V1,1620000.0,57700.0,2024-02-07,2025-02-06,EXPIRED
P003835,C004614,V014329,THEFT,PV-THEFT-V1,440000.0,12400.0,2024-07-28,2025-07-28,EXPIRED
P003836,C003142,V008065,COMPREHENSIVE,PV-COMP-V1,285000.0,6700.0,2025-12-08,2026-12-08,ACTIVE
P003837,C001525,V008835,COMPREHENSIVE,PV-COMP-V1,596000.0,16600.0,2024-02-23,2025-02-22,EXPIRED
P003838,C001484,V005769,COMPREHENSIVE,PV-COMP-V2,493000.0,22000.0,2025-11-09,2026-11-09,ACTIVE
P003839,C004448,V006109,COMPREHENSIVE,PV-COMP-V2,408000.0,15400.0,2025-04-01,2026-04-01,EXPIRED
P003840,C002602,V009805,COMPREHENSIVE,PV-COMP-V1,1535000.0,26000.0,2026-01-10,2027-01-10,ACTIVE
P003841,C006814,V003132,COMPREHENSIVE,PV-COMP-V2,469000.0,6400.0,2026-03-19,2027-03-19,ACTIVE
P003842,C003291,V002319,COMPREHENSIVE,PV-COMP-V1,496000.0,14600.0,2025-08-01,2026-08-01,EXPIRED
P003843,C007661,V001927,COMPREHENSIVE,PV-COMP-V2,1512000.0,58400.0,2024-03-15,2025-03-15,EXPIRED
P003844,C009644,V010842,COMPREHENSIVE,PV-COMP-V1,470000.0,20900.0,2023-10-23,2024-10-22,EXPIRED
P003845,C007811,V009835,COMPREHENSIVE,PV-COMP-V1,425000.0,10600.0,2024-11-18,2025-11-18,EXPIRED
P003846,C002997,V003038,COMMERCIAL,PV-COMM-V1,1734000.0,53200.0,2025-04-22,2026-04-22,EXPIRED
P003847,C002357,V008450,COMPREHENSIVE,PV-COMP-V1,600000.0,22000.0,2025-12-05,2026-12-05,ACTIVE
P003848,C008175,V006276,COMMERCIAL,PV-COMM-V1,772000.0,11000.0,2026-07-12,2027-07-12,ACTIVE
P003849,C009419,V008888,COMPREHENSIVE,PV-COMP-V1,1494000.0,27600.0,2025-11-29,2026-11-29,ACTIVE
P003850,C000944,V008676,COMPREHENSIVE,PV-COMP-V1,532000.0,21200.0,2023-11-18,2024-11-17,EXPIRED
P003851,C006187,V011534,THIRD_PARTY,PV-TP-V1,866000.0,37700.0,2025-06-07,2026-06-07,EXPIRED
P003852,C009163,V011572,COMPREHENSIVE,PV-COMP-V1,1022000.0,18100.0,2025-01-31,2026-01-31,EXPIRED
P003853,C000176,V009768,THIRD_PARTY,PV-TP-V1,455000.0,11600.0,2024-05-11,2025-05-11,EXPIRED
P003854,C008884,V011972,THEFT,PV-THEFT-V1,662000.0,6700.0,2026-04-17,2027-04-17,ACTIVE
P003855,C001674,V003695,COMPREHENSIVE,PV-COMP-V2,441000.0,7800.0,2026-09-01,2027-09-01,ACTIVE
P003856,C004234,V008526,COMPREHENSIVE,PV-COMP-V2,976000.0,27600.0,2026-05-13,2027-05-13,ACTIVE
P003857,C002720,V004507,COMPREHENSIVE,PV-COMP-V2,838000.0,40500.0,2026-05-15,2027-05-15,ACTIVE
P003858,C002792,V003747,COMPREHENSIVE,PV-COMP-V2,289000.0,6100.0,2025-01-13,2026-01-13,EXPIRED
P003859,C005070,V007921,COMMERCIAL,PV-COMM-V1,409000.0,10000.0,2024-02-18,2025-02-17,EXPIRED
P003860,C005169,V014703,THIRD_PARTY,PV-TP-V1,306000.0,13300.0,2026-08-13,2027-08-13,ACTIVE
P003861,C006692,V012182,THIRD_PARTY,PV-TP-V1,865000.0,41500.0,2024-05-17,2025-05-17,EXPIRED
P003862,C002417,V008539,THIRD_PARTY,PV-TP-V1,384000.0,16000.0,2024-06-30,2025-06-30,EXPIRED
P003863,C000798,V004853,COMMERCIAL,PV-COMM-V1,478000.0,12500.0,2024-07-29,2025-07-29,EXPIRED
P003864,C002886,V009365,THIRD_PARTY,PV-TP-V1,402000.0,18900.0,2024-07-15,2025-07-15,EXPIRED
P003865,C009495,V000382,COMPREHENSIVE,PV-COMP-V1,867000.0,9000.0,2023-12-14,2024-12-13,EXPIRED
P003866,C008157,V011399,COMPREHENSIVE,PV-COMP-V2,409000.0,7600.0,2026-03-12,2027-03-12,ACTIVE
P003867,C009975,V004247,THIRD_PARTY,PV-TP-V1,902000.0,33000.0,2024-03-24,2025-03-24,EXPIRED
P003868,C002366,V007475,COMPREHENSIVE,PV-COMP-V1,1009000.0,18700.0,2025-07-16,2026-07-16,EXPIRED
P003869,C003591,V004075,COMPREHENSIVE,PV-COMP-V1,882000.0,39600.0,2024-08-10,2025-08-10,EXPIRED
P003870,C002226,V002789,COMPREHENSIVE,PV-COMP-V1,484000.0,6100.0,2023-11-26,2024-11-25,EXPIRED
P003871,C000714,V006628,COMPREHENSIVE,PV-COMP-V1,715000.0,23900.0,2024-08-20,2025-08-20,EXPIRED
P003872,C009899,V000001,COMPREHENSIVE,PV-COMP-V1,312000.0,14900.0,2024-01-08,2025-01-07,EXPIRED
P003873,C007989,V014886,THIRD_PARTY,PV-TP-V1,555000.0,16000.0,2023-11-11,2024-11-10,EXPIRED
P003874,C008395,V007388,COMPREHENSIVE,PV-COMP-V2,1184000.0,24400.0,2024-02-21,2025-02-20,EXPIRED
P003875,C008157,V003061,COMMERCIAL,PV-COMM-V1,481000.0,16500.0,2025-09-27,2026-09-27,ACTIVE
P003876,C000540,V012665,COMPREHENSIVE,PV-COMP-V1,474000.0,14500.0,2024-01-26,2025-01-25,EXPIRED
P003877,C002653,V002550,THEFT,PV-THEFT-V1,1072000.0,41400.0,2024-08-18,2025-08-18,EXPIRED
P003878,C003002,V012731,COMPREHENSIVE,PV-COMP-V1,646000.0,30800.0,2024-10-02,2025-10-02,EXPIRED
P003879,C006748,V005928,COMPREHENSIVE,PV-COMP-V1,1485000.0,73600.0,2024-01-29,2025-01-28,EXPIRED
P003880,C008513,V010985,THIRD_PARTY,PV-TP-V1,1374000.0,24200.0,2026-09-07,2027-09-07,ACTIVE
P003881,C000040,V011685,COMPREHENSIVE,PV-COMP-V1,354000.0,10600.0,2024-11-20,2025-11-20,EXPIRED
P003882,C007600,V010880,COMPREHENSIVE,PV-COMP-V2,1038000.0,51000.0,2024-06-25,2025-06-25,EXPIRED
P003883,C007461,V003504,COMMERCIAL,PV-COMM-V1,850000.0,18200.0,2025-01-15,2026-01-15,EXPIRED
P003884,C008441,V007860,THIRD_PARTY,PV-TP-V1,940000.0,37900.0,2026-06-05,2027-06-05,ACTIVE
P003885,C005916,V004074,THIRD_PARTY,PV-TP-V1,897000.0,42600.0,2024-03-16,2025-03-16,EXPIRED
P003886,C005955,V007655,COMPREHENSIVE,PV-COMP-V1,416000.0,16900.0,2026-04-25,2027-04-25,ACTIVE
P003887,C007146,V005668,COMMERCIAL,PV-COMM-V1,794000.0,17200.0,2026-07-28,2027-07-28,ACTIVE
P003888,C009697,V000317,THEFT,PV-THEFT-V1,358000.0,13600.0,2025-08-21,2026-08-21,EXPIRED
P003889,C003781,V002315,COMPREHENSIVE,PV-COMP-V2,430000.0,14200.0,2026-05-02,2027-05-02,ACTIVE
P003890,C001904,V006736,COMPREHENSIVE,PV-COMP-V2,766000.0,37900.0,2026-02-13,2027-02-13,ACTIVE
P003891,C009236,V009379,COMPREHENSIVE,PV-COMP-V1,372000.0,7300.0,2024-04-19,2025-04-19,EXPIRED
P003892,C002152,V007461,THIRD_PARTY,PV-TP-V1,357000.0,6500.0,2026-03-31,2027-03-31,ACTIVE
P003893,C003201,V002019,COMMERCIAL,PV-COMM-V1,233000.0,7800.0,2025-06-16,2026-06-16,EXPIRED
P003894,C005425,V003317,COMPREHENSIVE,PV-COMP-V2,639000.0,26500.0,2024-09-09,2025-09-09,EXPIRED
P003895,C000476,V004443,COMPREHENSIVE,PV-COMP-V2,237000.0,7000.0,2023-10-06,2024-10-05,EXPIRED
P003896,C004442,V005246,COMPREHENSIVE,PV-COMP-V1,960000.0,15800.0,2026-05-13,2027-05-13,ACTIVE
P003897,C004232,V009706,COMPREHENSIVE,PV-COMP-V2,1123000.0,31000.0,2025-05-21,2026-05-21,EXPIRED
P003898,C006776,V009683,THIRD_PARTY,PV-TP-V1,1464000.0,54200.0,2026-01-09,2027-01-09,ACTIVE
P003899,C006044,V007862,COMPREHENSIVE,PV-COMP-V2,284000.0,11900.0,2025-10-14,2026-10-14,ACTIVE
P003900,C001302,V005121,COMPREHENSIVE,PV-COMP-V1,839000.0,19400.0,2026-02-09,2027-02-09,ACTIVE
P003901,C001113,V006110,COMPREHENSIVE,PV-COMP-V1,482000.0,13100.0,2024-09-19,2025-09-19,EXPIRED
P003902,C006445,V007147,COMPREHENSIVE,PV-COMP-V1,1018000.0,29000.0,2024-10-03,2025-10-03,EXPIRED
P003903,C004044,V005897,COMPREHENSIVE,PV-COMP-V1,362000.0,14800.0,2024-10-10,2025-10-10,EXPIRED
P003904,C006477,V013321,COMPREHENSIVE,PV-COMP-V2,1163000.0,40700.0,2025-12-29,2026-12-29,ACTIVE
P003905,C009384,V009865,COMPREHENSIVE,PV-COMP-V1,427000.0,10400.0,2024-07-03,2025-07-03,EXPIRED
P003906,C002063,V006179,THIRD_PARTY,PV-TP-V1,812000.0,11700.0,2026-08-20,2027-08-20,ACTIVE
P003907,C000896,V010033,THEFT,PV-THEFT-V1,551000.0,18000.0,2025-04-22,2026-04-22,EXPIRED
P003908,C007259,V005225,COMPREHENSIVE,PV-COMP-V2,262000.0,12700.0,2024-11-19,2025-11-19,EXPIRED
P003909,C005585,V004615,COMMERCIAL,PV-COMM-V1,887000.0,24400.0,2024-08-16,2025-08-16,EXPIRED
P003910,C001660,V008204,COMPREHENSIVE,PV-COMP-V1,542000.0,21000.0,2025-02-03,2026-02-03,EXPIRED
P003911,C003186,V004169,COMPREHENSIVE,PV-COMP-V2,665000.0,9600.0,2025-06-23,2026-06-23,EXPIRED
P003912,C002561,V010557,THIRD_PARTY,PV-TP-V1,973000.0,19400.0,2024-07-16,2025-07-16,EXPIRED
P003913,C008628,V006303,THIRD_PARTY,PV-TP-V1,509000.0,11400.0,2026-04-02,2027-04-02,ACTIVE
P003914,C001972,V010990,COMPREHENSIVE,PV-COMP-V2,1060000.0,25900.0,2024-08-10,2025-08-10,EXPIRED
P003915,C003671,V000217,COMPREHENSIVE,PV-COMP-V1,1102000.0,31600.0,2025-05-23,2026-05-23,EXPIRED
P003916,C004416,V008883,COMPREHENSIVE,PV-COMP-V1,473000.0,10200.0,2026-06-22,2027-06-22,ACTIVE
P003917,C001939,V005759,COMMERCIAL,PV-COMM-V1,576000.0,16000.0,2024-12-29,2025-12-29,EXPIRED
P003918,C001226,V001852,THEFT,PV-THEFT-V1,684000.0,19200.0,2025-02-25,2026-02-25,EXPIRED
P003919,C009977,V005431,COMMERCIAL,PV-COMM-V1,521000.0,6800.0,2023-11-07,2024-11-06,EXPIRED
P003920,C003702,V003449,COMPREHENSIVE,PV-COMP-V1,378000.0,17300.0,2025-07-05,2026-07-05,EXPIRED
P003921,C008314,V014637,COMPREHENSIVE,PV-COMP-V2,523000.0,12800.0,2025-11-23,2026-11-23,ACTIVE
P003922,C003110,V000867,THIRD_PARTY,PV-TP-V1,353000.0,4400.0,2024-02-18,2025-02-17,EXPIRED
P003923,C008243,V008487,COMPREHENSIVE,PV-COMP-V1,912000.0,20400.0,2025-11-02,2026-11-02,ACTIVE
P003924,C007770,V000044,COMMERCIAL,PV-COMM-V1,170000.0,3300.0,2026-02-23,2027-02-23,ACTIVE
P003925,C008138,V000018,THIRD_PARTY,PV-TP-V1,444000.0,22000.0,2024-05-11,2025-05-11,EXPIRED
P003926,C000004,V011610,THIRD_PARTY,PV-TP-V1,354000.0,13200.0,2024-05-27,2025-05-27,EXPIRED
P003927,C008619,V012347,COMPREHENSIVE,PV-COMP-V2,388000.0,14200.0,2024-07-02,2025-07-02,EXPIRED
P003928,C000255,V001884,COMPREHENSIVE,PV-COMP-V2,615000.0,27700.0,2025-12-12,2026-12-12,ACTIVE
P003929,C007803,V001695,THIRD_PARTY,PV-TP-V1,789000.0,15500.0,2025-12-23,2026-12-23,ACTIVE
P003930,C009127,V009980,THIRD_PARTY,PV-TP-V1,709000.0,10300.0,2024-03-14,2025-03-14,EXPIRED
P003931,C008503,V002373,THIRD_PARTY,PV-TP-V1,609000.0,7600.0,2026-07-08,2027-07-08,ACTIVE
P003932,C007917,V009673,COMPREHENSIVE,PV-COMP-V1,516000.0,11500.0,2024-07-05,2025-07-05,EXPIRED
P003933,C008650,V012518,COMMERCIAL,PV-COMM-V1,391000.0,15800.0,2024-02-25,2025-02-24,EXPIRED
P003934,C008089,V005772,COMMERCIAL,PV-COMM-V1,549000.0,27400.0,2026-06-29,2027-06-29,ACTIVE
P003935,C001059,V009860,COMPREHENSIVE,PV-COMP-V2,327000.0,4700.0,2025-02-23,2026-02-23,EXPIRED
P003936,C001294,V004718,THEFT,PV-THEFT-V1,663000.0,11300.0,2023-11-01,2024-10-31,EXPIRED
P003937,C001742,V009931,COMPREHENSIVE,PV-COMP-V2,670000.0,13600.0,2025-07-29,2026-07-29,EXPIRED
P003938,C000124,V012681,THEFT,PV-THEFT-V1,1163000.0,35800.0,2024-06-09,2025-06-09,EXPIRED
P003939,C007513,V008525,COMMERCIAL,PV-COMM-V1,1505000.0,28200.0,2024-01-27,2025-01-26,EXPIRED
P003940,C006747,V005461,COMPREHENSIVE,PV-COMP-V2,669000.0,30700.0,2025-12-24,2026-12-24,ACTIVE
P003941,C003855,V003838,COMPREHENSIVE,PV-COMP-V2,409000.0,9800.0,2025-08-12,2026-08-12,EXPIRED
P003942,C008060,V013539,COMPREHENSIVE,PV-COMP-V2,428000.0,11900.0,2026-05-15,2027-05-15,ACTIVE
P003943,C004216,V006084,COMPREHENSIVE,PV-COMP-V2,296000.0,10200.0,2023-11-08,2024-11-07,EXPIRED
P003944,C008794,V010781,COMPREHENSIVE,PV-COMP-V2,390000.0,11500.0,2023-12-04,2024-12-03,EXPIRED
P003945,C006916,V008507,THIRD_PARTY,PV-TP-V1,494000.0,15600.0,2026-08-27,2027-08-27,ACTIVE
P003946,C002665,V009113,COMMERCIAL,PV-COMM-V1,487000.0,18600.0,2024-06-27,2025-06-27,EXPIRED
P003947,C008398,V007885,COMPREHENSIVE,PV-COMP-V1,1239000.0,30500.0,2024-11-08,2025-11-08,EXPIRED
P003948,C003565,V012413,COMPREHENSIVE,PV-COMP-V1,729000.0,10200.0,2024-09-12,2025-09-12,EXPIRED
P003949,C006056,V012346,COMPREHENSIVE,PV-COMP-V1,209000.0,8500.0,2025-07-25,2026-07-25,EXPIRED
P003950,C001921,V013960,THEFT,PV-THEFT-V1,855000.0,25300.0,2024-04-14,2025-04-14,EXPIRED
P003951,C007187,V013259,COMPREHENSIVE,PV-COMP-V1,241000.0,10500.0,2026-06-25,2027-06-25,ACTIVE
P003952,C004895,V012221,COMPREHENSIVE,PV-COMP-V2,487000.0,23000.0,2023-10-17,2024-10-16,EXPIRED
P003953,C002586,V003306,COMPREHENSIVE,PV-COMP-V1,1151000.0,28300.0,2024-10-13,2025-10-13,EXPIRED
P003954,C005351,V000260,THIRD_PARTY,PV-TP-V1,845000.0,24000.0,2026-07-14,2027-07-14,ACTIVE
P003955,C001305,V012649,COMPREHENSIVE,PV-COMP-V2,1411000.0,67700.0,2024-10-13,2025-10-13,EXPIRED
P003956,C007847,V000444,COMPREHENSIVE,PV-COMP-V1,856000.0,28100.0,2026-04-26,2027-04-26,ACTIVE
P003957,C008924,V009198,COMMERCIAL,PV-COMM-V1,329000.0,4500.0,2024-08-24,2025-08-24,EXPIRED
P003958,C008987,V014290,COMPREHENSIVE,PV-COMP-V2,212000.0,4300.0,2024-07-24,2025-07-24,EXPIRED
P003959,C000777,V006801,THIRD_PARTY,PV-TP-V1,969000.0,18000.0,2024-08-12,2025-08-12,EXPIRED
P003960,C001873,V000533,COMPREHENSIVE,PV-COMP-V1,256000.0,9900.0,2026-02-04,2027-02-04,ACTIVE
P003961,C007336,V010112,COMMERCIAL,PV-COMM-V1,707000.0,31400.0,2026-04-27,2027-04-27,ACTIVE
P003962,C001156,V007749,COMPREHENSIVE,PV-COMP-V2,1313000.0,34700.0,2025-11-29,2026-11-29,ACTIVE
P003963,C001975,V010644,COMPREHENSIVE,PV-COMP-V2,702000.0,29700.0,2024-10-27,2025-10-27,EXPIRED
P003964,C002223,V008514,COMMERCIAL,PV-COMM-V1,699000.0,28600.0,2025-09-19,2026-09-19,ACTIVE
P003965,C004128,V014928,THEFT,PV-THEFT-V1,1074000.0,21400.0,2026-07-28,2027-07-28,ACTIVE
P003966,C002761,V014517,COMPREHENSIVE,PV-COMP-V1,708000.0,31500.0,2026-09-04,2027-09-04,ACTIVE
P003967,C003286,V013859,COMMERCIAL,PV-COMM-V1,942000.0,15100.0,2024-12-23,2025-12-23,EXPIRED
P003968,C008034,V008891,COMPREHENSIVE,PV-COMP-V2,917000.0,32700.0,2025-04-24,2026-04-24,EXPIRED
P003969,C007500,V013771,COMPREHENSIVE,PV-COMP-V2,427000.0,10300.0,2026-08-21,2027-08-21,ACTIVE
P003970,C003215,V000431,THIRD_PARTY,PV-TP-V1,964000.0,32600.0,2024-07-05,2025-07-05,EXPIRED
P003971,C005012,V006373,COMMERCIAL,PV-COMM-V1,607000.0,20800.0,2024-03-12,2025-03-12,EXPIRED
P003972,C003204,V004994,COMPREHENSIVE,PV-COMP-V1,1399000.0,61100.0,2025-06-05,2026-06-05,EXPIRED
P003973,C007445,V002329,COMMERCIAL,PV-COMM-V1,1700000.0,23200.0,2025-12-31,2026-12-31,ACTIVE
P003974,C001080,V011485,THIRD_PARTY,PV-TP-V1,663000.0,8900.0,2024-04-21,2025-04-21,EXPIRED
P003975,C009926,V010441,COMPREHENSIVE,PV-COMP-V1,2024000.0,64200.0,2025-08-25,2026-08-25,EXPIRED
P003976,C007461,V007225,COMMERCIAL,PV-COMM-V1,1160000.0,17700.0,2023-10-29,2024-10-28,EXPIRED
P003977,C009807,V000578,THEFT,PV-THEFT-V1,793000.0,16800.0,2026-04-11,2027-04-11,ACTIVE
P003978,C005150,V013946,COMPREHENSIVE,PV-COMP-V1,403000.0,10200.0,2026-05-07,2027-05-07,ACTIVE
P003979,C006223,V006119,COMPREHENSIVE,PV-COMP-V1,473000.0,15100.0,2025-03-11,2026-03-11,EXPIRED
P003980,C002492,V000685,COMPREHENSIVE,PV-COMP-V2,322000.0,16000.0,2025-12-07,2026-12-07,ACTIVE
P003981,C002079,V005831,COMPREHENSIVE,PV-COMP-V2,1258000.0,30600.0,2025-04-16,2026-04-16,EXPIRED
P003982,C004148,V013636,COMPREHENSIVE,PV-COMP-V1,971000.0,27200.0,2024-10-13,2025-10-13,EXPIRED
P003983,C001120,V007465,COMPREHENSIVE,PV-COMP-V2,409000.0,4400.0,2024-06-21,2025-06-21,EXPIRED
P003984,C006907,V014095,THIRD_PARTY,PV-TP-V1,817000.0,19300.0,2025-12-04,2026-12-04,ACTIVE
P003985,C006907,V003786,COMPREHENSIVE,PV-COMP-V1,520000.0,18600.0,2025-04-18,2026-04-18,EXPIRED
P003986,C005340,V008080,COMPREHENSIVE,PV-COMP-V2,1080000.0,22200.0,2026-04-30,2027-04-30,ACTIVE
P003987,C002612,V001699,THEFT,PV-THEFT-V1,556000.0,20400.0,2024-02-29,2025-02-28,EXPIRED
P003988,C009165,V000762,COMMERCIAL,PV-COMM-V1,1295000.0,26700.0,2025-05-16,2026-05-16,EXPIRED
P003989,C008897,V007435,COMPREHENSIVE,PV-COMP-V1,1371000.0,20100.0,2024-08-26,2025-08-26,EXPIRED
P003990,C000522,V006400,THIRD_PARTY,PV-TP-V1,390000.0,15900.0,2024-03-16,2025-03-16,EXPIRED
P003991,C003069,V000797,COMPREHENSIVE,PV-COMP-V1,651000.0,23800.0,2026-03-09,2027-03-09,ACTIVE
P003992,C002496,V006570,COMPREHENSIVE,PV-COMP-V1,386000.0,13000.0,2023-11-16,2024-11-15,EXPIRED
P003993,C005681,V004090,COMPREHENSIVE,PV-COMP-V2,582000.0,15600.0,2026-02-02,2027-02-02,ACTIVE
P003994,C001055,V012900,COMPREHENSIVE,PV-COMP-V1,744000.0,35200.0,2026-08-23,2027-08-23,ACTIVE
P003995,C009820,V009162,COMPREHENSIVE,PV-COMP-V1,1272000.0,45600.0,2025-10-29,2026-10-29,ACTIVE
P003996,C003298,V012442,COMPREHENSIVE,PV-COMP-V1,573000.0,8300.0,2025-09-26,2026-09-26,ACTIVE
P003997,C002285,V012153,THEFT,PV-THEFT-V1,1434000.0,60100.0,2024-03-11,2025-03-11,EXPIRED
P003998,C003543,V012508,COMMERCIAL,PV-COMM-V1,1137000.0,39700.0,2025-07-21,2026-07-21,EXPIRED
P003999,C007178,V012281,THIRD_PARTY,PV-TP-V1,850000.0,37700.0,2025-08-26,2026-08-26,EXPIRED
P004000,C006645,V013393,THIRD_PARTY,PV-TP-V1,1018000.0,35900.0,2025-11-13,2026-11-13,ACTIVE
P004001,C009933,V002547,COMPREHENSIVE,PV-COMP-V2,295000.0,4800.0,2024-01-06,2025-01-05,EXPIRED
P004002,C008951,V014980,COMPREHENSIVE,PV-COMP-V2,485000.0,23800.0,2023-12-11,2024-12-10,EXPIRED
P004003,C001166,V001942,COMPREHENSIVE,PV-COMP-V2,743000.0,19400.0,2026-07-22,2027-07-22,ACTIVE
P004004,C008558,V008899,THIRD_PARTY,PV-TP-V1,350000.0,10900.0,2026-05-02,2027-05-02,ACTIVE
P004005,C006643,V005376,THIRD_PARTY,PV-TP-V1,892000.0,23300.0,2024-12-06,2025-12-06,EXPIRED
P004006,C001751,V014505,THIRD_PARTY,PV-TP-V1,425000.0,7400.0,2025-06-28,2026-06-28,EXPIRED
P004007,C009237,V009815,THEFT,PV-THEFT-V1,657000.0,6600.0,2026-05-04,2027-05-04,ACTIVE
P004008,C004185,V004258,THEFT,PV-THEFT-V1,952000.0,12600.0,2023-11-20,2024-11-19,EXPIRED
P004009,C000904,V003069,THIRD_PARTY,PV-TP-V1,408000.0,14300.0,2025-11-17,2026-11-17,ACTIVE
P004010,C001475,V010931,THEFT,PV-THEFT-V1,417000.0,7700.0,2024-02-10,2025-02-09,EXPIRED
P004011,C009445,V014419,THIRD_PARTY,PV-TP-V1,1563000.0,50000.0,2025-06-25,2026-06-25,EXPIRED
P004012,C006448,V001655,THIRD_PARTY,PV-TP-V1,771000.0,36100.0,2024-12-15,2025-12-15,EXPIRED
P004013,C008495,V007201,COMPREHENSIVE,PV-COMP-V2,455000.0,13500.0,2024-01-27,2025-01-26,EXPIRED
P004014,C003087,V004340,THIRD_PARTY,PV-TP-V1,406000.0,15500.0,2024-05-11,2025-05-11,EXPIRED
P004015,C009470,V009899,COMPREHENSIVE,PV-COMP-V2,451000.0,11300.0,2025-09-27,2026-09-27,ACTIVE
P004016,C001497,V011338,COMPREHENSIVE,PV-COMP-V1,245000.0,5700.0,2026-05-30,2027-05-30,ACTIVE
P004017,C002441,V000592,COMPREHENSIVE,PV-COMP-V2,843000.0,29700.0,2025-03-12,2026-03-12,EXPIRED
P004018,C001697,V005147,COMPREHENSIVE,PV-COMP-V2,416000.0,19500.0,2026-04-01,2027-04-01,ACTIVE
P004019,C005750,V010215,COMPREHENSIVE,PV-COMP-V1,1219000.0,49200.0,2025-10-26,2026-10-26,ACTIVE
P004020,C002766,V007079,COMPREHENSIVE,PV-COMP-V1,854000.0,18300.0,2024-04-12,2025-04-12,EXPIRED
P004021,C004356,V001042,THIRD_PARTY,PV-TP-V1,800000.0,22200.0,2024-08-25,2025-08-25,EXPIRED
P004022,C002411,V005077,COMPREHENSIVE,PV-COMP-V1,1770000.0,61500.0,2026-05-02,2027-05-02,ACTIVE
P004023,C003275,V002393,COMPREHENSIVE,PV-COMP-V2,832000.0,38900.0,2023-12-07,2024-12-06,EXPIRED
P004024,C006158,V002518,COMPREHENSIVE,PV-COMP-V1,1058000.0,26700.0,2026-08-14,2027-08-14,ACTIVE
P004025,C006281,V002222,THIRD_PARTY,PV-TP-V1,665000.0,12100.0,2023-10-01,2024-09-30,EXPIRED
P004026,C003315,V008458,COMMERCIAL,PV-COMM-V1,916000.0,34900.0,2025-01-22,2026-01-22,EXPIRED
P004027,C001056,V009838,COMPREHENSIVE,PV-COMP-V1,503000.0,20400.0,2024-01-25,2025-01-24,EXPIRED
P004028,C005390,V004885,COMMERCIAL,PV-COMM-V1,1055000.0,27300.0,2025-01-25,2026-01-25,EXPIRED
P004029,C007861,V003878,COMPREHENSIVE,PV-COMP-V2,977000.0,31400.0,2025-09-23,2026-09-23,ACTIVE
