claim_id,policy_id,customer_id,vehicle_id,repair_shop_id,incident_date,claim_date,claim_type,claim_amount,description,previous_claim_count,days_since_previous_claim,customer_claim_frequency,customer_avg_claim_amount_prior,repair_shop_claim_count_prior,policy_age_days,claim_amount_vs_vehicle_value,claim_amount_vs_customer_average,investigation_probability_synthetic,investigation_label,repair_shop_investigation_rate_prior,investigation_status,status
CL028487,P010554,C005322,V008308,RS00391,2024-10-22,2024-10-23,THEFT,14300.0,Theft claim reported for V008308.,2,14.0,2.0,203100.0,10,48,0.025354609929078013,0.07040866568193008,0.06876122034688975,0,0.0,NOT_FLAGGED,CLOSED
CL015409,P000177,C006539,V002865,RS00105,2024-10-19,2024-10-23,ACCIDENT,453700.0,Accident claim reported for V002865.,6,18.0,6.0,218900.0,7,152,0.5097752808988764,2.0726359068067612,0.23708897672669596,0,0.2857142857142857,NOT_FLAGGED,CLOSED
CL010222,P007121,C006051,V014402,RS00381,2024-10-18,2024-10-23,FIRE,368200.0,Fire claim reported for V014402.,1,229.0,1.0,186900.0,15,276,0.27093451066961,1.9700374531835205,0.01213505135907587,0,0.13333333333333333,NOT_FLAGGED,CLOSED
CL020592,P004182,C000898,V014833,RS00035,2024-10-20,2024-10-23,ACCIDENT,672900.0,Accident claim reported for V014833.,1,89.0,1.0,440500.0,0,288,0.42696700507614216,1.5275822928490352,0.004429447106310215,0,0.0,NOT_FLAGGED,CLOSED
CL003159,P009210,C006937,V012763,RS00342,2024-10-18,2024-10-23,ACCIDENT,109500.0,Accident claim reported for V012763.,1,16.0,1.0,153800.0,20,363,0.15531914893617021,0.711963589076723,0.02213440016124142,0,0.05,NOT_FLAGGED,CLOSED
CL015881,P008114,C003465,V008270,RS00493,2024-10-18,2024-10-23,THEFT,1448800.0,Theft claim reported for V008270.,3,77.0,3.0,657500.0,57,242,0.8102908277404922,2.2034980988593156,0.2910442977977473,1,0.05263157894736842,INVESTIGATED,UNDER_REVIEW
CL020944,P006298,C008440,V008261,RS00075,2024-10-17,2024-10-23,ACCIDENT,189000.0,Accident claim reported for V008261.,11,21.0,11.0,312218.1818181818,12,209,0.11426844014510278,0.6053459119496856,0.6016099875566738,1,0.25,INVESTIGATED,UNDER_REVIEW
CL014235,P003572,C000233,V007933,RS00031,2024-10-19,2024-10-23,ACCIDENT,494900.0,Accident claim reported for V007933.,0,-1.0,0.0,494900.0,24,78,0.3757782839787396,1.0,0.010595611301688495,0,0.041666666666666664,NOT_FLAGGED,CLOSED
CL010914,P004824,C002399,V012634,RS00229,2024-10-16,2024-10-23,ACCIDENT,465200.0,Accident claim reported for V012634.,0,-1.0,0.0,465200.0,15,111,0.25744327614831214,1.0,0.015437483291288594,0,0.0,NOT_FLAGGED,CLOSED
CL008053,P005191,C007171,V003035,RS00351,2024-10-20,2024-10-23,ACCIDENT,45200.0,Accident claim reported for V003035.,5,33.0,5.0,179620.0,25,344,0.09243353783231084,0.25164235608506846,0.03860339829892888,0,0.12,NOT_FLAGGED,CLOSED
CL019541,P006079,C007665,V004484,RS00429,2024-10-21,2024-10-23,ACCIDENT,260000.0,Accident claim reported for V004484.,1,28.0,1.0,348000.0,21,35,0.41139240506329117,0.7471264367816092,0.17754466266346106,0,0.19047619047619047,NOT_FLAGGED,CLOSED
CL007555,P011593,C003901,V009260,RS00281,2024-10-21,2024-10-23,ACCIDENT,400900.0,Accident claim reported for V009260.,0,-1.0,0.0,400900.0,29,131,0.6912068965517242,1.0,0.1738096448105524,0,0.1724137931034483,NOT_FLAGGED,CLOSED
CL027525,P011067,C008643,V012312,RS00184,2024-10-17,2024-10-23,ACCIDENT,67700.0,Accident claim reported for V012312.,2,35.0,2.0,138900.0,26,292,0.12003546099290781,0.48740100791936647,0.013177008632902859,0,0.12,NOT_FLAGGED,CLOSED
CL019780,P005511,C003195,V003743,RS00215,2024-10-22,2024-10-23,THEFT,60900.0,Theft claim reported for V003743.,7,1.0,7.0,222842.85714285713,12,193,0.11092896174863388,0.2732867491505866,0.3116831787484667,0,0.08333333333333333,NOT_FLAGGED,CLOSED
CL018836,P011914,C001977,V005342,RS00391,2024-10-19,2024-10-23,ACCIDENT,93100.0,Accident claim reported for V005342.,11,4.0,11.0,227181.81818181818,9,259,0.11844783715012723,0.40980392156862744,0.20444724086542118,0,0.0,NOT_FLAGGED,CLOSED
CL021366,P009270,C009169,V000125,RS00016,2024-10-20,2024-10-23,ACCIDENT,160800.0,Accident claim reported for V000125.,0,-1.0,0.0,160800.0,25,160,0.27070707070707073,1.0,0.014294598305930809,0,0.12,NOT_FLAGGED,CLOSED
CL021323,P009010,C008155,V006395,RS00464,2024-10-19,2024-10-23,ACCIDENT,315800.0,Accident claim reported for V006395.,7,33.0,7.0,381342.85714285716,48,98,0.4155263157894737,0.828126170675058,0.04197210672483515,0,0.041666666666666664,NOT_FLAGGED,CLOSED
CL013671,P010053,C000761,V003646,RS00112,2024-10-18,2024-10-23,ACCIDENT,30500.0,Accident claim reported for V003646.,7,35.0,7.0,241114.2857142857,25,342,0.038656527249683145,0.1264960303353478,0.03369731403806003,0,0.0,NOT_FLAGGED,CLOSED
CL011312,P006750,C008592,V005097,RS00184,2024-10-17,2024-10-23,ACCIDENT,204400.0,Accident claim reported for V005097.,1,7.0,1.0,103600.0,25,78,0.18581818181818183,1.972972972972973,0.02325636828009488,0,0.11538461538461539,NOT_FLAGGED,CLOSED
CL018454,P006243,C007544,V007135,RS00298,2024-10-22,2024-10-23,ACCIDENT,7000.0,Accident claim reported for V007135.,3,2.0,3.0,99066.66666666667,16,248,0.02,0.07065948855989232,0.20013646221008716,0,0.0625,NOT_FLAGGED,CLOSED
CL006196,P001540,C006431,V008137,RS00176,2024-10-23,2024-10-23,ACCIDENT,225500.0,Accident claim reported for V008137.,0,-1.0,0.0,225500.0,65,138,0.29554390563564875,1.0,0.016467961189970928,0,0.2153846153846154,NOT_FLAGGED,CLOSED
CL026137,P004745,C007747,V001246,RS00441,2024-10-18,2024-10-23,THEFT,81800.0,Theft claim reported for V001246.,2,2.0,2.0,496200.0,12,200,0.05645272601794341,0.1648528819024587,0.03697884835515834,0,0.16666666666666666,NOT_FLAGGED,CLOSED
CL025999,P011407,C004570,V014018,RS00163,2024-10-17,2024-10-23,VANDALISM,125500.0,Vandalism claim reported for V014018.,3,23.0,3.0,779966.6666666666,5,126,0.05637915543575921,0.1609043121500919,0.15795048905631554,1,0.2,INVESTIGATED,UNDER_REVIEW
CL028540,P009678,C007219,V011555,RS00481,2024-10-16,2024-10-23,ACCIDENT,318400.0,Accident claim reported for V011555.,1,21.0,1.0,328700.0,29,65,0.31277013752455796,0.968664435655613,0.046604112092679006,0,0.10344827586206896,NOT_FLAGGED,CLOSED
CL016410,P006606,C003453,V001925,RS00368,2024-10-17,2024-10-23,ACCIDENT,195100.0,Accident claim reported for V001925.,6,23.0,6.0,187383.33333333334,11,347,0.3653558052434457,1.041181179400516,0.303989457280553,1,0.09090909090909091,INVESTIGATED,UNDER_REVIEW
CL001641,P009037,C002749,V007767,RS00092,2024-10-17,2024-10-24,ACCIDENT,469400.0,Accident claim reported for V007767.,1,61.0,1.0,429700.0,2,66,0.3937919463087248,1.0923900395624855,0.014715847944835284,0,0.0,NOT_FLAGGED,CLOSED
CL015060,P005184,C006815,V006854,RS00184,2024-10-21,2024-10-24,ACCIDENT,396000.0,Accident claim reported for V006854.,3,67.0,3.0,186100.0,27,335,0.6,2.1278882321332615,0.42071287050514633,0,0.1111111111111111,NOT_FLAGGED,CLOSED
CL003932,P010614,C009754,V002896,RS00422,2024-10-22,2024-10-24,ACCIDENT,19600.0,Accident claim reported for V002896.,2,96.0,2.0,171300.0,85,42,0.02865497076023392,0.11441914769410391,0.018744547976794076,0,0.2,NOT_FLAGGED,CLOSED
CL015256,P009193,C002446,V007955,RS00487,2024-10-24,2024-10-24,THEFT,127000.0,Theft claim reported for V007955.,0,-1.0,0.0,127000.0,7,122,0.20126782884310618,1.0,0.024806002506598892,0,0.14285714285714285,NOT_FLAGGED,CLOSED
CL008916,P011978,C009562,V010682,RS00117,2024-10-20,2024-10-24,ACCIDENT,26200.0,Accident claim reported for V010682.,1,76.0,1.0,55300.0,21,118,0.03474801061007957,0.47377938517179025,0.021251660812148795,0,0.0,NOT_FLAGGED,CLOSED
CL000250,P000268,C000350,V001633,RS00081,2024-10-22,2024-10-24,ACCIDENT,347400.0,Accident claim reported for V001633.,0,-1.0,0.0,347400.0,17,345,0.3851441241685144,1.0,0.026028718783909582,0,0.11764705882352941,NOT_FLAGGED,CLOSED
CL021404,P001875,C003585,V002519,RS00084,2024-10-20,2024-10-24,THEFT,81500.0,Theft claim reported for V002519.,5,44.0,5.0,217540.0,8,131,0.18232662192393737,0.37464374367932335,0.038638036292180405,0,0.125,NOT_FLAGGED,CLOSED
CL007890,P006222,C004419,V007969,RS00277,2024-10-22,2024-10-24,ACCIDENT,146500.0,Accident claim reported for V007969.,1,32.0,1.0,184600.0,12,123,0.11234662576687117,0.7936078006500542,0.01815060765792319,0,0.16666666666666666,NOT_FLAGGED,CLOSED
CL007355,P000091,C005366,V011740,RS00428,2024-10-21,2024-10-24,ACCIDENT,598900.0,Accident claim reported for V011740.,1,120.0,1.0,1034700.0,7,168,0.53,0.5788151154924133,0.024787652666507044,0,0.0,NOT_FLAGGED,CLOSED
CL015919,P010906,C008618,V003966,RS00361,2024-10-23,2024-10-24,ACCIDENT,681300.0,Accident claim reported for V003966.,1,195.0,1.0,96100.0,21,242,0.5696488294314381,7.0894901144641,0.05347510444327113,0,0.14285714285714285,NOT_FLAGGED,CLOSED
CL001048,P010911,C004845,V010535,RS00176,2024-10-17,2024-10-24,THEFT,334700.0,Theft claim reported for V010535.,5,7.0,5.0,272820.0,66,185,0.43751633986928107,1.2268162158199545,0.5687194495444855,0,0.21212121212121213,NOT_FLAGGED,CLOSED
CL009155,P008417,C003138,V010108,RS00241,2024-10-23,2024-10-24,THEFT,94600.0,Theft claim reported for V010108.,5,9.0,5.0,151740.0,34,152,0.1189937106918239,0.6234348227230789,0.17032202299823582,1,0.14705882352941177,FLAGGED,UNDER_REVIEW
CL005671,P001880,C008293,V009797,RS00144,2024-10-23,2024-10-24,ACCIDENT,899100.0,Accident claim reported for V009797.,3,24.0,3.0,1150900.0,40,310,0.3205347593582888,0.7812147015379268,0.46372327502193367,1,0.1,FLAGGED,UNDER_REVIEW
CL007067,P001133,C001052,V013089,RS00451,2024-10-20,2024-10-24,NATURAL_DISASTER,32100.0,Natural_Disaster claim reported for V013089.,4,43.0,4.0,54000.0,5,279,0.09358600583090379,0.5944444444444444,0.45412609094445655,0,0.2,NOT_FLAGGED,CLOSED
CL017005,P007008,C005093,V000351,RS00363,2024-10-22,2024-10-24,ACCIDENT,69200.0,Accident claim reported for V000351.,3,54.0,3.0,171166.66666666666,13,321,0.10728682170542636,0.4042843232716651,0.10809638309698011,0,0.0,NOT_FLAGGED,CLOSED
CL027765,P007710,C008219,V002509,RS00493,2024-10-21,2024-10-24,ACCIDENT,19900.0,Accident claim reported for V002509.,12,7.0,12.0,229108.33333333334,58,311,0.09851485148514852,0.08685847306587131,0.30028513580626337,0,0.06896551724137931,NOT_FLAGGED,CLOSED
CL009312,P000884,C003053,V013445,RS00273,2024-10-20,2024-10-24,ACCIDENT,174200.0,Accident claim reported for V013445.,5,2.0,5.0,306100.0,51,258,0.17578203834510595,0.569095066971578,0.40184680339068074,1,0.1568627450980392,INVESTIGATED,UNDER_REVIEW
CL002659,P004409,C006593,V009130,RS00328,2024-10-17,2024-10-24,NATURAL_DISASTER,130000.0,Natural_Disaster claim reported for V009130.,0,-1.0,0.0,130000.0,3,82,0.17759562841530055,1.0,0.004148687251230453,0,0.3333333333333333,NOT_FLAGGED,CLOSED
CL029867,P005557,C009175,V002731,RS00326,2024-10-18,2024-10-24,VANDALISM,29000.0,Vandalism claim reported for V002731.,6,63.0,6.0,290183.3333333333,12,210,0.09177215189873418,0.09993682154959509,0.09406066620231189,0,0.0,NOT_FLAGGED,CLOSED
CL015739,P008244,C000583,V006176,RS00423,2024-10-19,2024-10-24,ACCIDENT,325500.0,Accident claim reported for V006176.,4,48.0,4.0,460475.0,26,358,0.43227091633466136,0.7068787664911232,0.20709829969206042,0,0.07692307692307693,NOT_FLAGGED,CLOSED
CL024993,P003557,C006970,V009938,RS00142,2024-10-21,2024-10-24,VANDALISM,215400.0,Vandalism claim reported for V009938.,12,48.0,12.0,286425.0,26,352,0.25046511627906975,0.7520293270489657,0.0922997463904106,0,0.15384615384615385,NOT_FLAGGED,CLOSED
CL006640,P011285,C008258,V012204,RS00227,2024-10-18,2024-10-24,ACCIDENT,368300.0,Accident claim reported for V012204.,9,2.0,9.0,180933.33333333334,44,66,0.3994577006507592,2.035556374355195,0.3514784261909511,0,0.29545454545454547,NOT_FLAGGED,CLOSED
CL014062,P006195,C007490,V001974,RS00072,2024-10-17,2024-10-24,ACCIDENT,186400.0,Accident claim reported for V001974.,3,185.0,3.0,383600.0,22,281,0.20216919739696312,0.4859228362877998,0.06413623995535583,0,0.045454545454545456,NOT_FLAGGED,CLOSED
CL025299,P007060,C004838,V002834,RS00321,2024-10-17,2024-10-24,ACCIDENT,216200.0,Accident claim reported for V002834.,0,-1.0,0.0,216200.0,6,177,0.3853832442067736,1.0,0.009422745344635148,0,0.16666666666666666,NOT_FLAGGED,CLOSED
CL023816,P009168,C005096,V007911,RS00481,2024-10-17,2024-10-24,ACCIDENT,32300.0,Accident claim reported for V007911.,7,15.0,7.0,156842.85714285713,30,154,0.0821882951653944,0.20593861007377723,0.19147580634338626,0,0.1,NOT_FLAGGED,CLOSED
CL002934,P008612,C000174,V008537,RS00381,2024-10-18,2024-10-24,ACCIDENT,142300.0,Accident claim reported for V008537.,0,-1.0,0.0,142300.0,16,177,0.05487851908985731,1.0,0.003003608006855806,0,0.125,NOT_FLAGGED,CLOSED
CL012887,P000921,C005019,V012515,RS00164,2024-10-25,2024-10-25,FIRE,142700.0,Fire claim reported for V012515.,3,35.0,3.0,209433.33333333334,157,183,0.16593023255813955,0.6813624064937132,0.2603705759806975,0,0.2356687898089172,NOT_FLAGGED,CLOSED
CL014120,P009529,C007187,V007539,RS00374,2024-10-20,2024-10-25,ACCIDENT,56700.0,Accident claim reported for V007539.,0,-1.0,0.0,56700.0,20,111,0.07177215189873418,1.0,0.0203526810066547,0,0.15,NOT_FLAGGED,CLOSED
CL027234,P011665,C006284,V004261,RS00208,2024-10-24,2024-10-25,THEFT,95600.0,Theft claim reported for V004261.,3,5.0,3.0,42800.0,9,78,0.1904382470119522,2.2336448598130842,0.1091962776311492,0,0.0,NOT_FLAGGED,CLOSED
CL027098,P009037,C002749,V007767,RS00039,2024-10-22,2024-10-25,THEFT,363000.0,Theft claim reported for V007767.,2,1.0,2.0,449550.0,16,67,0.30453020134228187,0.8074741408074741,0.03015784401643091,0,0.1875,NOT_FLAGGED,CLOSED
CL024269,P011022,C000079,V009803,RS00394,2024-10-19,2024-10-25,ACCIDENT,91500.0,Accident claim reported for V009803.,4,59.0,4.0,143625.0,12,277,0.19593147751605997,0.6370757180156658,0.03807205036138911,0,0.25,NOT_FLAGGED,CLOSED
CL008893,P007158,C007259,V001768,RS00182,2024-10-24,2024-10-25,ACCIDENT,37700.0,Accident claim reported for V001768.,1,135.0,1.0,114900.0,13,71,0.08891509433962264,0.32811140121845084,0.00826129936482987,0,0.15384615384615385,NOT_FLAGGED,CLOSED
CL006048,P005480,C002025,V003778,RS00287,2024-10-25,2024-10-25,THEFT,142500.0,Theft claim reported for V003778.,0,-1.0,0.0,142500.0,48,231,0.24193548387096775,1.0,0.024660377356413306,0,0.25,NOT_FLAGGED,CLOSED
CL029860,P007547,C003408,V010297,RS00153,2024-10-18,2024-10-25,ACCIDENT,196700.0,Accident claim reported for V010297.,4,11.0,4.0,491700.0,22,85,0.11792565947242206,0.40004067520846043,0.17121485287201943,0,0.18181818181818182,NOT_FLAGGED,CLOSED
CL019657,P007994,C005823,V002941,RS00176,2024-10-22,2024-10-25,ACCIDENT,359200.0,Accident claim reported for V002941.,6,24.0,6.0,351766.6666666667,67,220,0.18467866323907456,1.0211314318203355,0.8322869688110451,1,0.208955223880597,FLAGGED,UNDER_REVIEW
CL008006,P010345,C009429,V006044,RS00200,2024-10-23,2024-10-25,FIRE,445000.0,Fire claim reported for V006044.,9,9.0,9.0,298644.44444444444,9,340,0.5647208121827412,1.490066225165563,0.3115252448387695,0,0.2222222222222222,NOT_FLAGGED,CLOSED
CL021257,P003872,C009899,V000001,RS00465,2024-10-21,2024-10-25,ACCIDENT,246300.0,Accident claim reported for V000001.,7,16.0,7.0,93942.85714285714,2,291,0.7017094017094017,2.6218065693430654,0.3030526925072719,1,0.0,INVESTIGATED,UNDER_REVIEW
CL028789,P005342,C005390,V005884,RS00431,2024-10-25,2024-10-25,ACCIDENT,245500.0,Accident claim reported for V005884.,2,33.0,2.0,360350.0,37,168,0.17423704755145494,0.6812820868599972,0.0076939483033268,0,0.10810810810810811,NOT_FLAGGED,CLOSED
CL001074,P005833,C001506,V013086,RS00072,2024-10-19,2024-10-25,ACCIDENT,188400.0,Accident claim reported for V013086.,1,16.0,1.0,100100.0,23,24,0.572644376899696,1.8821178821178821,0.28585375792223006,0,0.043478260869565216,NOT_FLAGGED,CLOSED
CL021416,P010631,C001812,V007867,RS00337,2024-10-25,2024-10-25,ACCIDENT,463500.0,Accident claim reported for V007867.,5,80.0,5.0,197060.0,38,208,0.5115894039735099,2.352075509996955,0.028829169372817976,0,0.07894736842105263,NOT_FLAGGED,CLOSED
CL025638,P000308,C009026,V000352,RS00363,2024-10-23,2024-10-25,ACCIDENT,124900.0,Accident claim reported for V000352.,0,-1.0,0.0,124900.0,14,257,0.19010654490106546,1.0,0.006717164020777082,0,0.0,NOT_FLAGGED,CLOSED
CL024955,P003648,C001837,V013595,RS00354,2024-10-20,2024-10-25,ACCIDENT,208400.0,Accident claim reported for V013595.,1,50.0,1.0,110600.0,2,303,0.2152892561983471,1.8842676311030742,0.0034169120287232293,0,0.0,NOT_FLAGGED,CLOSED
CL003524,P004907,C003320,V014721,RS00352,2024-10-21,2024-10-25,NATURAL_DISASTER,108800.0,Natural_Disaster claim reported for V014721.,3,39.0,3.0,70800.0,26,154,0.3073446327683616,1.536723163841808,0.10262401129168286,0,0.07692307692307693,NOT_FLAGGED,CLOSED
CL003398,P006538,C004300,V012286,RS00329,2024-10-24,2024-10-25,ACCIDENT,424500.0,Accident claim reported for V012286.,4,62.0,4.0,286350.0,13,281,0.5644946808510638,1.4824515453116816,0.29749624287635007,0,0.07692307692307693,NOT_FLAGGED,CLOSED
CL007952,P008605,C002793,V006192,RS00464,2024-10-25,2024-10-25,THEFT,87400.0,Theft claim reported for V006192.,2,59.0,2.0,234950.0,49,184,0.15306479859894923,0.3719940412853799,0.013332303962566894,0,0.04081632653061224,NOT_FLAGGED,CLOSED
CL005609,P000177,C006539,V002865,RS00284,2024-10-22,2024-10-25,ACCIDENT,420900.0,Accident claim reported for V002865.,7,2.0,7.0,252442.85714285713,11,154,0.47292134831460675,1.6673080187878446,0.21718630713015286,0,0.0,NOT_FLAGGED,CLOSED
CL014773,P000996,C002165,V010695,RS00117,2024-10-19,2024-10-25,ACCIDENT,227700.0,Accident claim reported for V010695.,0,-1.0,0.0,227700.0,22,12,0.1567102546455609,1.0,0.031344522060493755,0,0.0,NOT_FLAGGED,CLOSED
CL007617,P003527,C001855,V005262,RS00272,2024-10-24,2024-10-25,FIRE,358300.0,Fire claim reported for V005262.,7,122.0,7.0,258514.2857142857,16,350,0.5261380323054332,1.385996905393457,0.08096477266167632,0,0.1875,NOT_FLAGGED,CLOSED
CL002624,P005153,C009880,V005551,RS00454,2024-10-22,2024-10-25,ACCIDENT,462000.0,Accident claim reported for V005551.,1,14.0,1.0,384900.0,2,156,0.8988326848249028,1.2003117692907248,0.1815921055795421,0,0.0,NOT_FLAGGED,CLOSED
CL025713,P002527,C005539,V013253,RS00012,2024-10-18,2024-10-25,VANDALISM,220500.0,Vandalism claim reported for V013253.,0,-1.0,0.0,220500.0,4,163,0.2643884892086331,1.0,0.004391674507492176,0,0.25,NOT_FLAGGED,CLOSED
CL000998,P000445,C008708,V008216,RS00164,2024-10-21,2024-10-26,ACCIDENT,611300.0,Accident claim reported for V008216.,0,-1.0,0.0,611300.0,158,106,0.7141355140186916,1.0,0.16748979590717317,0,0.23417721518987342,NOT_FLAGGED,CLOSED
CL012525,P004674,C000759,V003183,RS00179,2024-10-20,2024-10-26,ACCIDENT,71800.0,Accident claim reported for V003183.,3,53.0,3.0,121933.33333333333,20,106,0.26691449814126395,0.5888463641334063,0.12609828109004362,0,0.05,NOT_FLAGGED,CLOSED
CL029757,P002463,C002625,V006322,RS00445,2024-10-25,2024-10-26,ACCIDENT,237600.0,Accident claim reported for V006322.,0,-1.0,0.0,237600.0,20,108,0.7113772455089821,1.0,0.033027665469823754,0,0.05,NOT_FLAGGED,CLOSED
CL027345,P005331,C000497,V007865,RS00464,2024-10-20,2024-10-26,FIRE,495300.0,Fire claim reported for V007865.,8,91.0,8.0,113762.5,50,292,0.9189239332096475,4.353807273925942,0.0965560613137895,0,0.04,NOT_FLAGGED,CLOSED
CL017565,P004739,C007245,V008117,RS00181,2024-10-22,2024-10-26,ACCIDENT,209500.0,Accident claim reported for V008117.,2,50.0,2.0,294850.0,21,105,0.22430406852248394,0.710530778361879,0.015556843263333774,0,0.0,NOT_FLAGGED,CLOSED
CL014136,P002795,C002935,V000674,RS00089,2024-10-19,2024-10-26,ACCIDENT,743200.0,Accident claim reported for V000674.,16,26.0,16.0,501881.25,17,208,0.23881748071979433,1.4808283832081792,0.16902679287645506,0,0.058823529411764705,NOT_FLAGGED,CLOSED
CL029734,P008295,C001240,V014094,RS00136,2024-10-26,2024-10-26,FIRE,163000.0,Fire claim reported for V014094.,6,71.0,6.0,391466.6666666667,78,360,0.15092592592592594,0.41638283378746593,0.10581643290239534,0,0.28205128205128205,NOT_FLAGGED,CLOSED
CL018531,P008399,C004016,V014415,RS00463,2024-10-22,2024-10-26,FIRE,134800.0,Fire claim reported for V014415.,2,37.0,2.0,213500.0,26,214,0.4508361204013378,0.6313817330210773,0.029420429690376115,0,0.038461538461538464,NOT_FLAGGED,CLOSED
CL027907,P007447,C000790,V000092,RS00025,2024-10-20,2024-10-26,ACCIDENT,276000.0,Accident claim reported for V000092.,3,27.0,3.0,156133.33333333334,6,86,0.18548387096774194,1.767719897523484,0.3587933870269612,0,0.0,NOT_FLAGGED,CLOSED
CL022182,P001891,C006767,V007008,RS00332,2024-10-20,2024-10-26,ACCIDENT,400000.0,Accident claim reported for V007008.,0,-1.0,0.0,400000.0,17,76,0.5405405405405406,1.0,0.002390056685208258,0,0.058823529411764705,NOT_FLAGGED,CLOSED
CL027604,P002680,C007298,V011234,RS00249,2024-10-25,2024-10-26,ACCIDENT,1711400.0,Accident claim reported for V011234.,1,33.0,1.0,370000.0,12,111,0.8964903090623363,4.625405405405405,0.1495791160358153,0,0.08333333333333333,NOT_FLAGGED,CLOSED
CL008918,P010044,C001328,V009289,RS00318,2024-10-25,2024-10-26,ACCIDENT,997500.0,Accident claim reported for V009289.,0,-1.0,0.0,997500.0,7,6,0.5909360189573459,1.0,0.10205134273158195,0,0.0,NOT_FLAGGED,CLOSED
CL001072,P001404,C002458,V007540,RS00464,2024-10-25,2024-10-26,NATURAL_DISASTER,467100.0,Natural_Disaster claim reported for V007540.,0,-1.0,0.0,467100.0,51,127,0.432099907493062,1.0,0.006316488207077458,0,0.0392156862745098,NOT_FLAGGED,CLOSED
CL004042,P008969,C005492,V008845,RS00194,2024-10-25,2024-10-26,ACCIDENT,240000.0,Accident claim reported for V008845.,6,85.0,6.0,248266.66666666666,26,261,0.32476319350473615,0.966702470461869,0.05958891658881163,0,0.08,NOT_FLAGGED,CLOSED
